site;site_code;lat;long;province;year;month;sampling_date;season;sample_event;survey_type;plant_species;tiller_diam;tiller_height;tiller_alive;tiller_seeding;exit_holes_stem;exit_holes_inflor;tetramesa_sp1_abun;tetramesa_sp1_pres;tetramesa_sp2_abun;tetramesa_sp2_pres;bruchophagus_sp1_abun;bruchophagus_sp1_pres;shotholeborer_sp1_abun;shotholeborer_sp1_pres;chloropid_sp1_abun;chloropid_sp1_pres;eurytomid_sp4_abun;eurytomid_sp4_pres;ustilago_sp_pres;exit_holes_total;endo_abun_total;insect_abun_total;disturbance_type;disturb_time_since;disturb_allow_overwinter;insect_code;insect_order;insect_family;insect_id;second_insect_id;notes
Mvoti Vlei;LTS007;-29.09511;30.69437;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus natalensis;3.2;98;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 6 months;No;;;;;;
Mvoti Vlei;LTS007;-29.09511;30.69437;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus natalensis;4.4;134;NA;NA;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;2;2;slashing;< 6 months;No;;;;;;
Mvoti Vlei;LTS007;-29.09511;30.69437;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus natalensis;4.2;115;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 6 months;No;;;;;;
Mvoti Vlei;LTS007;-29.09511;30.69437;KZN;2018;September;Sep-18;Winter;6;LTS;Sporobolus natalensis;2.4;76;NA;NA;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;slashing;< 6 months;No;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.0;97;0;0;4;0;6;1;0;0;4;1;0;0;0;0;0;0;0;4;10;14;None;> 6 months;Yes;LTS-1-001, LTS-1-002, LTS-1-003, LTS-1-004;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.1;125;0;0;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0;2;2;4;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.8;146;1;0;0;0;2;1;4;1;0;0;0;0;0;0;0;0;0;0;6;6;None;> 6 months;Yes;LTS-1-005, LTS-1-006;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.2;138;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.9;125;1;1;1;0;3;1;0;0;3;1;0;0;0;0;0;0;0;1;6;7;None;> 6 months;Yes;L8-003;;;Bruchophagus sp.;Tetramesa sp. 1;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;2.4;60;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;4.2;86;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;2;2;None;> 6 months;Yes;L8-002;;;Tetramesa sp. 2;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.8;89;0;0;0;5;5;1;0;0;1;1;0;0;0;0;0;0;0;5;6;11;None;> 6 months;Yes;L8-003;;;Bruchophagus sp.;Tetramesa sp. 1;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;2.9;78;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;2;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus pyramidalis;3.4;140;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;1.7;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;1.9;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;2.0;34;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;1.5;31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;1.4;29;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;2.1;49;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;2.1;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;1.7;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;2.2;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Sporobolus nitens;2.3;32;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.0;63;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.4;69;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.2;59;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.0;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.4;74;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.5;73;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.0;60;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;1.8;52;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;1.9;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2017;Nov;Nov-17;Summer;1;LTS;Eragrostis superba;2.2;63;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 6 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.8;123;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.1;123;0;0;2;0;3;1;9;1;0;0;0;0;0;0;0;0;0;2;12;14;None;> 8 months;Yes;L8-002;;;Tetramesa sp. 2;Tetramesa sp. 1;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.7;135;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.5;119;1;0;4;0;5;1;0;0;0;0;0;0;0;0;0;0;0;4;5;9;None;> 8 months;Yes;L8-004;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;2.8;83;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.4;102;1;0;2;0;2;1;0;0;2;1;0;0;0;0;0;0;0;2;4;6;None;> 8 months;Yes;L8-006;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;2.4;110;1;1;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;3;3;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;3.5;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.2;97;0;0;3;0;0;0;0;0;1;1;0;0;0;0;0;0;0;3;1;4;None;> 8 months;Yes;LTS008-005;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus pyramidalis;4.1;90;0;0;2;0;7;1;0;0;0;0;0;0;0;0;0;0;0;2;7;9;None;> 8 months;Yes;LTS008-005;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;1.5;30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;1.7;28;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;1.4;28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;2.1;40;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;2.4;42;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;2.4;38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;2.1;49;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;1.3;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;2.0;32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Sporobolus nitens;2.0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 8 months;Yes;LTS8-011;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;2.5;65;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;2.0;57;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;1.8;50;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;1.4;48;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;3.0;69;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;1.9;60;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;1.9;65;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;1.2;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;2.4;70;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Jan;Jan-18;Summer;2;LTS;Eragrostis superba;2.0;61;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.4;117;1;1;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;2;2;None;> 8 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;4.1;75;0;0;0;3;3;1;0;0;0;0;0;0;0;0;0;0;0;3;3;6;None;> 10 months;Yes;"LTS008-005; L8-003";;;Tetramesa sp. 1;Bruchophagus sp.;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.7;140;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;4.0;117;0;0;3;0;1;1;0;0;1;1;0;0;0;0;0;0;0;3;2;5;None;> 10 months;Yes;"LTS008-005; L8-003";;;Tetramesa sp. 1;Bruchophagus sp.;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.1;111;1;0;1;0;5;1;0;0;0;0;0;0;0;0;0;0;0;1;5;6;None;> 10 months;Yes;LTS008-005;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.1;121;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.0;83;0;0;1;0;0;0;0;0;4;1;0;0;0;0;0;0;0;1;4;5;None;> 10 months;Yes;L8-003;;;;Bruchophagus sp.;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;4.3;87;1;0;0;1;2;1;0;0;4;1;0;0;0;0;0;0;0;1;6;7;None;> 10 months;Yes;"LTS008-005; L8-003";;;Tetramesa sp. 1;Bruchophagus sp.;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;2.9;108;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus pyramidalis;3.4;103;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;2.1;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;1.6;33;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;1.1;27;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;1.9;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;1.4;30;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;1.8;27;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;2.0;35;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;2.0;39;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;2.3;39;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Sporobolus nitens;1.7;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;2.3;48;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;2.4;65;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;1.8;60;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;1.4;45;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;2.0;65;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;1.8;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;3.1;77;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;2.8;72;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;1.9;64;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;Mar;Mar-18;Summer;3;LTS;Eragrostis superba;1.3;44;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 10 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;4.1;80;0;0;2;0;1;1;3;1;0;0;0;0;0;0;0;0;0;2;4;6;None;> 12 months;Yes;LTS008-005;;;Tetramesa sp. 1;Tetramesa sp. 2;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;4.4;105;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0;1;3;4;None;> 12 months;Yes;LTS008-005;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.7;109;0;0;0;0;2;1;4;1;0;0;0;0;0;0;0;0;0;0;6;6;None;> 12 months;Yes;LTS008-005;;;Tetramesa sp. 1;Tetramesa sp. 2;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.8;100;0;0;1;0;0;0;2;1;2;1;0;0;0;0;0;0;0;1;4;5;None;> 12 months;Yes;L8-002;;;Tetramesa sp. 2;Bruchophagus sp.;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;4.6;120;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;None;> 12 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.1;110;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 12 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;4.4;121;1;0;0;0;9;1;0;0;0;0;0;0;0;0;0;0;0;0;9;9;None;> 12 months;Yes;LTS008-005;;;Tetramesa sp. 1;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.8;106;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 12 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;2.9;91;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 12 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus pyramidalis;3.6;109;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 12 months;Yes;;;;;;
Nyalazi;LTS008;-28.26033;32.01073;KZN;2018;May;May-18;Winter;4;LTS;Sporobolus nitens;2.2;42;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;None;> 12 months;Yes;;;;;;
